IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
3.144.72.32,443,443,true,ORD,North America,Chicago,214,1.19
3.144.85.69,443,443,true,ORD,North America,Chicago,215,1.18
3.144.212.47,443,443,true,ORD,North America,Chicago,217,1.17
18.219.49.120,443,443,true,ORD,North America,Chicago,218,1.15
18.218.41.106,443,443,true,ORD,North America,Chicago,216,1.15
3.144.11.197,443,443,true,ORD,North America,Chicago,215,1.11
18.218.117.115,443,443,true,ORD,North America,Chicago,216,1.11
18.222.51.146,443,443,true,ORD,North America,Chicago,218,1.11
15.223.1.101,80,443,true,YUL,North America,Montréal,263,1.11
54.184.12.220,443,443,true,SEA,North America,Seattle,203,1.10
3.147.84.189,443,443,true,ORD,North America,Chicago,217,1.08
3.149.242.61,443,443,true,ORD,North America,Chicago,219,1.07
18.118.103.100,443,443,true,ORD,North America,Chicago,219,1.05
15.223.1.84,8443,443,true,YUL,North America,Montréal,249,1.05
54.151.9.4,80,443,true,SJC,North America,San Jose,207,1.05
3.144.27.210,443,443,true,ORD,North America,Chicago,216,1.04
34.217.119.17,443,443,true,PDX,North America,Portland,208,1.03
35.161.72.1,443,443,true,SEA,North America,Seattle,223,1.03
3.15.205.213,443,443,true,ORD,North America,Chicago,215,1.03
18.224.177.250,443,443,true,CMH,North America,Columbus,219,1.02
15.223.3.87,80,443,true,YUL,North America,Montréal,250,1.01
3.15.189.165,443,443,true,ORD,North America,Chicago,216,1.00
3.145.98.200,443,443,true,ORD,North America,Chicago,215,1.00
18.222.51.21,443,443,true,ORD,North America,Chicago,215,0.99
3.145.172.111,443,443,true,ORD,North America,Chicago,219,0.98
13.41.203.20,8080,443,true,LHR,Europe,London,166,0.98
3.22.241.99,443,443,true,CMH,North America,Columbus,225,0.98
15.222.245.142,2053,443,true,YUL,North America,Montréal,240,0.97
54.218.2.239,443,443,true,SEA,North America,Seattle,201,0.96
15.222.45.233,80,443,true,YUL,North America,Montréal,247,0.96
15.223.44.8,2053,443,true,YUL,North America,Montréal,264,0.96
3.146.34.6,443,443,true,ORD,North America,Chicago,220,0.95
3.123.35.229,8443,443,true,FRA,Europe,Frankfurt,172,0.92
3.123.35.229,2053,443,true,FRA,Europe,Frankfurt,186,0.90
15.223.3.87,443,443,true,YUL,North America,Montréal,249,0.90
3.147.75.21,443,443,true,ORD,North America,Chicago,215,0.90
15.223.67.91,443,443,true,YUL,North America,Montréal,247,0.89
34.208.221.169,443,443,true,SEA,North America,Seattle,217,0.88
3.144.17.199,443,443,true,ORD,North America,Chicago,215,0.86
34.211.156.177,443,443,true,SEA,North America,Seattle,217,0.85
3.145.155.107,443,443,true,ORD,North America,Chicago,216,0.85
35.182.227.99,443,443,false,YUL,North America,Montréal,278,0.85
18.135.67.188,443,443,true,LHR,Europe,London,203,0.84
18.219.49.77,443,443,true,ORD,North America,Chicago,224,0.84
18.222.133.201,443,443,true,ORD,North America,Chicago,218,0.82
3.145.34.109,443,443,true,ORD,North America,Chicago,219,0.80
3.144.123.11,443,443,true,ORD,North America,Chicago,216,0.79
34.209.202.75,443,443,true,SEA,North America,Seattle,202,0.78
34.211.227.148,443,443,true,SEA,North America,Seattle,195,0.77
3.96.146.64,8443,443,true,YUL,North America,Montréal,256,0.75
44.243.17.241,443,443,true,SEA,North America,Seattle,201,0.73
3.145.207.203,443,443,true,ORD,North America,Chicago,214,0.73
3.145.202.3,443,443,true,ORD,North America,Chicago,215,0.73
34.208.12.18,443,443,true,SEA,North America,Seattle,195,0.72
3.145.2.165,443,443,true,ORD,North America,Chicago,219,0.68
18.135.188.86,443,443,true,LHR,Europe,London,202,0.68
3.144.16.175,443,443,true,ORD,North America,Chicago,215,0.67
3.147.81.193,443,443,true,ORD,North America,Chicago,219,0.67
3.147.49.204,443,443,true,ORD,North America,Chicago,215,0.66
18.189.94.250,443,443,true,CMH,North America,Columbus,222,0.64
3.145.74.97,443,443,true,ORD,North America,Chicago,226,0.60
3.149.241.81,443,443,true,ORD,North America,Chicago,215,0.60
35.182.200.80,80,443,true,YUL,North America,Montréal,252,0.59
34.216.49.136,443,443,true,SEA,North America,Seattle,201,0.58
54.79.133.41,443,443,true,SYD,Oceania,Sydney,94,0.57
15.157.59.78,8443,443,true,YUL,North America,Montréal,266,0.57
13.54.198.183,443,443,true,SYD,Oceania,Sydney,94,0.56
3.141.41.187,443,443,true,ORD,North America,Chicago,215,0.53
3.144.156.65,443,443,true,ORD,North America,Chicago,219,0.51
3.142.53.7,443,443,true,ORD,North America,Chicago,222,0.51
3.144.203.38,443,443,true,ORD,North America,Chicago,222,0.51
18.219.115.202,443,443,true,ORD,North America,Chicago,215,0.50
3.145.57.206,443,443,true,ORD,North America,Chicago,216,0.49
3.147.72.158,443,443,true,ORD,North America,Chicago,215,0.47
3.144.102.125,443,443,true,ORD,North America,Chicago,219,0.45
54.149.155.27,443,443,true,SEA,North America,Seattle,205,0.45
3.144.244.102,443,443,true,ORD,North America,Chicago,215,0.45
3.72.72.84,443,443,true,FRA,Europe,Frankfurt,182,0.44
3.96.139.89,80,443,true,YUL,North America,Montréal,264,0.42
50.112.33.254,443,443,true,PDX,North America,Portland,219,0.42
18.170.148.242,8080,443,true,LHR,Europe,London,165,0.40
18.170.148.242,2052,443,true,LHR,Europe,London,183,0.40
44.230.218.23,443,443,true,PDX,North America,Portland,216,0.40
34.213.145.103,443,443,true,SEA,North America,Seattle,199,0.38
54.177.215.172,2053,443,true,SJC,North America,San Jose,175,0.37
3.120.212.75,443,443,true,FRA,Europe,Frankfurt,171,0.37
34.216.233.17,443,443,true,SEA,North America,Seattle,217,0.36
18.170.148.242,2053,443,true,LHR,Europe,London,168,0.36
3.145.77.221,443,443,true,ORD,North America,Chicago,219,0.36
15.222.245.142,8443,443,true,YUL,North America,Montréal,247,0.34
3.97.11.138,80,443,true,YUL,North America,Montréal,260,0.33
54.185.146.231,443,443,true,SEA,North America,Seattle,205,0.30
35.91.39.173,443,443,true,SEA,North America,Seattle,216,0.29
3.147.56.189,443,443,true,ORD,North America,Chicago,215,0.27
3.98.73.243,443,443,true,YUL,North America,Montréal,243,0.22
13.60.164.103,2053,443,true,ARN,Europe,Stockholm,191,0.20
16.171.114.20,2053,443,true,ARN,Europe,Stockholm,189,0.20
18.134.37.97,443,443,true,LHR,Europe,London,164,0.16
3.99.184.129,443,443,true,YUL,North America,Montréal,267,0.16
3.76.154.119,443,443,true,FRA,Europe,Frankfurt,170,0.14
3.145.152.40,443,443,true,ORD,North America,Chicago,220,0.13
44.226.147.29,443,443,true,PDX,North America,Portland,220,0.12
54.213.150.230,443,443,true,SEA,North America,Seattle,199,0.12
44.227.22.10,443,443,true,PDX,North America,Portland,216,0.11
18.191.122.211,443,443,true,CMH,North America,Columbus,216,0.11
52.89.138.13,443,443,true,PDX,North America,Portland,207,0.10
3.15.199.147,443,443,true,ORD,North America,Chicago,215,0.10
3.145.32.142,443,443,true,ORD,North America,Chicago,219,0.10
3.145.13.145,443,443,true,ORD,North America,Chicago,219,0.09
15.157.7.168,443,443,true,YUL,North America,Montréal,251,0.09
3.99.106.179,443,443,true,YUL,North America,Montréal,242,0.08
3.138.59.154,443,443,true,CMH,North America,Columbus,219,0.05
213.170.157.1,443,443,true,SEA,North America,Seattle,208,0.02
13.49.166.245,443,443,true,ARN,Europe,Stockholm,191,0.02
43.204.115.165,2052,80,false,ORD,North America,Chicago,69,0.00
13.201.77.134,2096,80,false,ORD,North America,Chicago,58,0.00
43.204.115.165,2095,80,false,ORD,North America,Chicago,58,0.00
65.0.170.202,2087,80,false,ORD,North America,Chicago,60,0.00
65.2.83.160,2086,80,false,ORD,North America,Chicago,57,0.00
65.2.83.160,2087,80,false,ORD,North America,Chicago,58,0.00
65.2.83.160,8080,80,false,ORD,North America,Chicago,58,0.00
43.204.115.165,8880,80,false,ORD,North America,Chicago,54,0.00
65.0.170.202,8880,80,false,ORD,North America,Chicago,57,0.00
13.201.77.134,443,80,false,ORD,North America,Chicago,54,0.00
43.204.115.165,2083,80,false,ORD,North America,Chicago,61,0.00
13.201.77.134,8443,80,false,ORD,North America,Chicago,61,0.00
65.0.170.202,2096,80,false,ORD,North America,Chicago,60,0.00
65.2.83.160,8443,80,false,ORD,North America,Chicago,51,0.00
13.201.77.134,8880,80,false,ORD,North America,Chicago,57,0.00
13.201.77.134,2082,80,false,ORD,North America,Chicago,54,0.00
65.2.6.155,2095,80,false,ORD,North America,Chicago,60,0.00
43.204.115.165,2096,80,false,ORD,North America,Chicago,58,0.00
65.0.170.202,2052,80,false,ORD,North America,Chicago,60,0.00
43.204.115.165,2053,80,false,ORD,North America,Chicago,57,0.00
43.204.115.165,80,80,false,ORD,North America,Chicago,51,0.00
65.2.83.160,80,80,false,ORD,North America,Chicago,60,0.00
13.201.77.134,2086,80,false,ORD,North America,Chicago,60,0.00
65.0.170.202,8080,80,false,ORD,North America,Chicago,57,0.00
13.201.77.134,8080,80,false,ORD,North America,Chicago,57,0.00
43.204.216.66,8080,80,false,ORD,North America,Chicago,52,0.00
43.204.115.165,2082,80,false,ORD,North America,Chicago,51,0.00
13.201.77.134,2053,80,false,ORD,North America,Chicago,60,0.00
43.204.216.66,80,80,false,ORD,North America,Chicago,60,0.00
65.0.170.202,2082,80,false,ORD,North America,Chicago,51,0.00
65.0.170.202,2086,80,false,ORD,North America,Chicago,54,0.00
65.0.170.202,2095,80,false,ORD,North America,Chicago,58,0.00
13.201.77.134,2083,80,false,ORD,North America,Chicago,51,0.00
65.2.6.155,2082,80,false,ORD,North America,Chicago,57,0.00
65.2.83.160,2083,80,false,ORD,North America,Chicago,61,0.00
65.0.170.202,2083,80,false,ORD,North America,Chicago,57,0.00
13.201.77.134,2052,80,false,ORD,North America,Chicago,58,0.00
65.2.6.155,2052,80,false,ORD,North America,Chicago,55,0.00
65.0.170.202,443,80,false,ORD,North America,Chicago,60,0.00
43.204.115.165,2086,80,false,ORD,North America,Chicago,60,0.00
65.2.83.160,2052,80,false,ORD,North America,Chicago,61,0.00
65.2.6.155,2053,80,false,ORD,North America,Chicago,60,0.00
65.2.6.155,8443,80,false,ORD,North America,Chicago,57,0.00
65.2.83.160,2096,80,false,ORD,North America,Chicago,58,0.00
65.0.170.202,8443,80,false,ORD,North America,Chicago,60,0.00
65.2.83.160,2053,80,false,ORD,North America,Chicago,57,0.00
65.2.83.160,2082,80,false,ORD,North America,Chicago,60,0.00
65.2.83.160,443,80,false,ORD,North America,Chicago,55,0.00
65.2.6.155,2086,80,false,ORD,North America,Chicago,60,0.00
65.2.6.155,2083,80,false,ORD,North America,Chicago,60,0.00
65.2.6.155,2087,80,false,ORD,North America,Chicago,57,0.00
65.2.6.155,8080,80,false,ORD,North America,Chicago,57,0.00
65.2.6.155,8880,80,false,ORD,North America,Chicago,55,0.00
65.2.6.155,80,80,false,ORD,North America,Chicago,57,0.00
35.177.213.196,2053,80,false,ORD,North America,Chicago,159,0.00
35.177.213.196,2082,80,false,ORD,North America,Chicago,183,0.00
35.177.213.196,8880,80,false,ORD,North America,Chicago,154,0.00
35.177.213.196,2095,80,false,ORD,North America,Chicago,153,0.00
35.177.213.196,80,80,false,ORD,North America,Chicago,153,0.00
35.177.213.196,8443,80,false,ORD,North America,Chicago,167,0.00
35.177.213.196,2096,80,false,ORD,North America,Chicago,159,0.00
35.177.213.196,2087,80,false,ORD,North America,Chicago,160,0.00
35.177.213.196,2052,80,false,ORD,North America,Chicago,167,0.00
35.177.213.196,2086,80,false,ORD,North America,Chicago,153,0.00
35.177.213.196,8080,80,false,ORD,North America,Chicago,174,0.00
34.215.147.199,80,80,false,ORD,North America,Chicago,194,0.00
54.185.154.254,2082,80,false,ORD,North America,Chicago,200,0.00
34.213.152.207,80,80,false,ORD,North America,Chicago,218,0.00
54.202.86.200,2096,80,false,ORD,North America,Chicago,219,0.00
34.217.60.138,2052,80,false,ORD,North America,Chicago,218,0.00
34.215.147.199,2096,80,false,ORD,North America,Chicago,215,0.00
54.218.45.9,8080,80,false,ORD,North America,Chicago,204,0.00
35.93.4.236,2086,80,false,ORD,North America,Chicago,220,0.00
54.184.86.2,2053,80,false,ORD,North America,Chicago,203,0.00
34.210.73.42,2095,80,false,ORD,North America,Chicago,195,0.00
54.185.154.254,2053,80,false,ORD,North America,Chicago,195,0.00
54.202.86.200,2087,80,false,ORD,North America,Chicago,210,0.00
34.215.147.199,2052,80,false,ORD,North America,Chicago,194,0.00
34.217.60.138,8880,80,false,ORD,North America,Chicago,203,0.00
35.93.190.39,2052,80,false,ORD,North America,Chicago,198,0.00
54.184.86.2,443,80,false,ORD,North America,Chicago,193,0.00
54.218.45.9,8443,80,false,ORD,North America,Chicago,215,0.00
35.166.188.81,2086,80,false,ORD,North America,Chicago,203,0.00
34.217.60.138,2053,80,false,ORD,North America,Chicago,201,0.00
54.218.45.9,2095,80,false,ORD,North America,Chicago,202,0.00
34.217.60.138,2096,80,false,ORD,North America,Chicago,199,0.00
18.236.74.87,80,80,false,ORD,North America,Chicago,220,0.00
54.218.45.9,2086,80,false,ORD,North America,Chicago,205,0.00
54.218.45.9,80,80,false,ORD,North America,Chicago,219,0.00
35.93.4.236,2083,80,false,ORD,North America,Chicago,193,0.00
35.92.52.152,2053,80,false,ORD,North America,Chicago,199,0.00
34.210.73.42,2083,80,false,ORD,North America,Chicago,196,0.00
34.218.237.80,2053,80,false,ORD,North America,Chicago,204,0.00
34.210.73.42,8443,80,false,ORD,North America,Chicago,193,0.00
34.210.73.42,443,80,false,ORD,North America,Chicago,193,0.00
34.221.93.38,443,80,false,ORD,North America,Chicago,213,0.00
35.93.188.199,2052,80,false,ORD,North America,Chicago,201,0.00
34.217.60.138,8443,80,false,ORD,North America,Chicago,201,0.00
35.89.159.177,8443,80,false,ORD,North America,Chicago,217,0.00
34.221.108.31,2095,80,false,ORD,North America,Chicago,207,0.00
18.236.74.87,8080,80,false,ORD,North America,Chicago,215,0.00
18.236.74.87,2052,80,false,ORD,North America,Chicago,217,0.00
35.93.4.236,8880,80,false,ORD,North America,Chicago,201,0.00
34.217.60.138,2095,80,false,ORD,North America,Chicago,220,0.00
34.221.108.31,2083,80,false,ORD,North America,Chicago,201,0.00
35.166.188.81,2082,80,false,ORD,North America,Chicago,196,0.00
34.213.152.207,8443,80,false,ORD,North America,Chicago,201,0.00
34.218.237.80,80,80,false,ORD,North America,Chicago,220,0.00
35.166.188.81,8880,80,false,ORD,North America,Chicago,219,0.00
54.202.86.200,80,80,false,ORD,North America,Chicago,196,0.00
34.210.73.42,8080,80,false,ORD,North America,Chicago,219,0.00
35.93.188.199,8080,80,false,ORD,North America,Chicago,192,0.00
34.213.152.207,2083,80,false,ORD,North America,Chicago,218,0.00
34.218.237.80,443,80,false,ORD,North America,Chicago,215,0.00
35.166.188.81,2087,80,false,ORD,North America,Chicago,203,0.00
34.215.147.199,443,80,false,ORD,North America,Chicago,203,0.00
54.185.154.254,80,80,false,ORD,North America,Chicago,202,0.00
34.218.237.80,2096,80,false,ORD,North America,Chicago,202,0.00
35.166.188.81,2083,80,false,ORD,North America,Chicago,192,0.00
34.215.147.199,2083,80,false,ORD,North America,Chicago,216,0.00
35.93.188.199,443,80,false,ORD,North America,Chicago,204,0.00
34.218.237.80,2087,80,false,ORD,North America,Chicago,203,0.00
35.166.188.81,2096,80,false,ORD,North America,Chicago,217,0.00
54.185.154.254,2096,80,false,ORD,North America,Chicago,207,0.00
54.185.154.254,8080,80,false,ORD,North America,Chicago,218,0.00
54.202.86.200,2083,80,false,ORD,North America,Chicago,202,0.00
34.221.93.38,2082,80,false,ORD,North America,Chicago,214,0.00
35.166.188.81,8080,80,false,ORD,North America,Chicago,192,0.00
34.217.60.138,443,80,false,ORD,North America,Chicago,202,0.00
35.93.188.199,2083,80,false,ORD,North America,Chicago,194,0.00
54.218.45.9,8880,80,false,ORD,North America,Chicago,212,0.00
34.217.60.138,2082,80,false,ORD,North America,Chicago,202,0.00
18.236.74.87,443,80,false,ORD,North America,Chicago,216,0.00
34.215.147.199,2086,80,false,ORD,North America,Chicago,193,0.00
35.93.4.236,443,80,false,ORD,North America,Chicago,200,0.00
34.221.93.38,2052,80,false,ORD,North America,Chicago,207,0.00
34.221.108.31,2082,80,false,ORD,North America,Chicago,202,0.00
34.221.108.31,2053,80,false,ORD,North America,Chicago,195,0.00
54.202.86.200,2052,80,false,ORD,North America,Chicago,199,0.00
34.210.73.42,2052,80,false,ORD,North America,Chicago,201,0.00
54.184.86.2,8443,80,false,ORD,North America,Chicago,219,0.00
35.93.188.199,2082,80,false,ORD,North America,Chicago,218,0.00
35.89.159.177,2096,80,false,ORD,North America,Chicago,217,0.00
34.221.108.31,2052,80,false,ORD,North America,Chicago,197,0.00
34.221.108.31,8443,80,false,ORD,North America,Chicago,217,0.00
35.93.4.236,2052,80,false,ORD,North America,Chicago,220,0.00
35.89.159.177,443,80,false,ORD,North America,Chicago,213,0.00
54.202.86.200,2095,80,false,ORD,North America,Chicago,199,0.00
34.221.93.38,8080,80,false,ORD,North America,Chicago,216,0.00
35.93.190.39,80,80,false,ORD,North America,Chicago,217,0.00
52.25.64.223,2086,80,false,ORD,North America,Chicago,217,0.00
18.236.74.87,8443,80,false,ORD,North America,Chicago,194,0.00
52.25.64.223,2087,80,false,ORD,North America,Chicago,217,0.00
54.184.86.2,80,80,false,ORD,North America,Chicago,212,0.00
34.218.237.80,8880,80,false,ORD,North America,Chicago,219,0.00
54.184.86.2,2083,80,false,ORD,North America,Chicago,208,0.00
35.89.159.177,2087,80,false,ORD,North America,Chicago,215,0.00
54.184.86.2,8880,80,false,ORD,North America,Chicago,201,0.00
52.25.64.223,2095,80,false,ORD,North America,Chicago,218,0.00
34.213.152.207,2095,80,false,ORD,North America,Chicago,218,0.00
35.93.190.39,2096,80,false,ORD,North America,Chicago,209,0.00
34.217.60.138,2086,80,false,ORD,North America,Chicago,203,0.00
54.202.86.200,8443,80,false,ORD,North America,Chicago,195,0.00
34.213.152.207,2053,80,false,ORD,North America,Chicago,203,0.00
34.217.60.138,2087,80,false,ORD,North America,Chicago,193,0.00
34.213.152.207,2052,80,false,ORD,North America,Chicago,209,0.00
35.166.188.81,443,80,false,ORD,North America,Chicago,219,0.00
52.25.64.223,8880,80,false,ORD,North America,Chicago,220,0.00
54.202.86.200,8880,80,false,ORD,North America,Chicago,211,0.00
35.93.188.199,2095,80,false,ORD,North America,Chicago,201,0.00
18.236.74.87,2086,80,false,ORD,North America,Chicago,201,0.00
35.89.159.177,2086,80,false,ORD,North America,Chicago,196,0.00
35.89.159.177,80,80,false,ORD,North America,Chicago,200,0.00
34.221.93.38,2086,80,false,ORD,North America,Chicago,201,0.00
35.93.188.199,2086,80,false,ORD,North America,Chicago,220,0.00
54.184.86.2,2096,80,false,ORD,North America,Chicago,207,0.00
35.166.188.81,2053,80,false,ORD,North America,Chicago,192,0.00
18.236.74.87,2096,80,false,ORD,North America,Chicago,201,0.00
35.93.4.236,2082,80,false,ORD,North America,Chicago,201,0.00
35.93.188.199,8443,80,false,ORD,North America,Chicago,196,0.00
35.89.159.177,2095,80,false,ORD,North America,Chicago,196,0.00
54.202.86.200,8080,80,false,ORD,North America,Chicago,217,0.00
35.166.188.81,2052,80,false,ORD,North America,Chicago,218,0.00
35.93.188.199,80,80,false,ORD,North America,Chicago,194,0.00
35.89.159.177,2082,80,false,ORD,North America,Chicago,204,0.00
35.93.190.39,2095,80,false,ORD,North America,Chicago,218,0.00
35.166.188.81,80,80,false,ORD,North America,Chicago,199,0.00
34.213.152.207,8080,80,false,ORD,North America,Chicago,196,0.00
35.93.190.39,443,80,false,ORD,North America,Chicago,202,0.00
34.215.147.199,2053,80,false,ORD,North America,Chicago,210,0.00
34.210.73.42,80,80,false,ORD,North America,Chicago,219,0.00
34.210.73.42,2082,80,false,ORD,North America,Chicago,218,0.00
34.221.93.38,2096,80,false,ORD,North America,Chicago,218,0.00
34.217.60.138,8080,80,false,ORD,North America,Chicago,200,0.00
34.215.147.199,2082,80,false,ORD,North America,Chicago,201,0.00
18.236.74.87,2087,80,false,ORD,North America,Chicago,201,0.00
34.221.108.31,8880,80,false,ORD,North America,Chicago,201,0.00
34.213.152.207,2082,80,false,ORD,North America,Chicago,218,0.00
54.202.86.200,2082,80,false,ORD,North America,Chicago,203,0.00
54.185.154.254,443,80,false,ORD,North America,Chicago,199,0.00
34.221.108.31,8080,80,false,ORD,North America,Chicago,218,0.00
34.221.108.31,443,80,false,ORD,North America,Chicago,220,0.00
34.221.93.38,8443,80,false,ORD,North America,Chicago,196,0.00
35.89.159.177,2083,80,false,ORD,North America,Chicago,194,0.00
34.221.108.31,80,80,false,ORD,North America,Chicago,204,0.00
34.215.147.199,2095,80,false,ORD,North America,Chicago,199,0.00
34.218.237.80,2082,80,false,ORD,North America,Chicago,217,0.00
34.221.93.38,2083,80,false,ORD,North America,Chicago,201,0.00
35.89.159.177,2053,80,false,ORD,North America,Chicago,203,0.00
34.213.152.207,2087,80,false,ORD,North America,Chicago,195,0.00
35.93.4.236,8443,80,false,ORD,North America,Chicago,203,0.00
34.213.152.207,443,80,false,ORD,North America,Chicago,218,0.00
54.185.154.254,2083,80,false,ORD,North America,Chicago,217,0.00
35.93.188.199,2096,80,false,ORD,North America,Chicago,218,0.00
34.210.73.42,2087,80,false,ORD,North America,Chicago,215,0.00
34.221.93.38,2053,80,false,ORD,North America,Chicago,220,0.00
18.236.74.87,2082,80,false,ORD,North America,Chicago,213,0.00
54.185.154.254,2052,80,false,ORD,North America,Chicago,215,0.00
35.93.4.236,8080,80,false,ORD,North America,Chicago,202,0.00
35.89.159.177,8080,80,false,ORD,North America,Chicago,216,0.00
18.236.74.87,2083,80,false,ORD,North America,Chicago,212,0.00
35.93.188.199,8880,80,false,ORD,North America,Chicago,216,0.00
34.215.147.199,8080,80,false,ORD,North America,Chicago,217,0.00
34.218.237.80,2052,80,false,ORD,North America,Chicago,218,0.00
54.184.86.2,2052,80,false,ORD,North America,Chicago,195,0.00
54.202.86.200,443,80,false,ORD,North America,Chicago,191,0.00
34.221.93.38,80,80,false,ORD,North America,Chicago,196,0.00
54.184.86.2,8080,80,false,ORD,North America,Chicago,214,0.00
34.218.237.80,2095,80,false,ORD,North America,Chicago,202,0.00
34.221.108.31,2087,80,false,ORD,North America,Chicago,200,0.00
35.93.4.236,80,80,false,ORD,North America,Chicago,201,0.00
35.93.4.236,2095,80,false,ORD,North America,Chicago,195,0.00
52.25.64.223,2053,80,false,ORD,North America,Chicago,202,0.00
34.221.93.38,8880,80,false,ORD,North America,Chicago,203,0.00
54.218.45.9,2053,80,false,ORD,North America,Chicago,193,0.00
34.218.237.80,8443,80,false,ORD,North America,Chicago,213,0.00
35.93.190.39,2082,80,false,ORD,North America,Chicago,204,0.00
52.25.64.223,2083,80,false,ORD,North America,Chicago,215,0.00
54.184.86.2,2082,80,false,ORD,North America,Chicago,216,0.00
54.218.45.9,2096,80,false,ORD,North America,Chicago,200,0.00
34.210.73.42,2086,80,false,ORD,North America,Chicago,203,0.00
54.184.86.2,2095,80,false,ORD,North America,Chicago,203,0.00
35.93.4.236,2096,80,false,ORD,North America,Chicago,217,0.00
52.25.64.223,2096,80,false,ORD,North America,Chicago,217,0.00
54.218.45.9,2052,80,false,ORD,North America,Chicago,195,0.00
35.93.190.39,2087,80,false,ORD,North America,Chicago,215,0.00
35.93.190.39,2086,80,false,ORD,North America,Chicago,216,0.00
35.93.190.39,8880,80,false,ORD,North America,Chicago,216,0.00
35.93.190.39,2083,80,false,ORD,North America,Chicago,201,0.00
35.93.190.39,2053,80,false,ORD,North America,Chicago,200,0.00
52.25.64.223,2082,80,false,ORD,North America,Chicago,219,0.00
34.218.237.80,2083,80,false,ORD,North America,Chicago,210,0.00
54.218.45.9,2083,80,false,ORD,North America,Chicago,220,0.00
13.126.235.39,2087,80,false,ORD,North America,Chicago,57,0.00
13.126.235.39,2086,80,false,ORD,North America,Chicago,61,0.00
13.126.235.39,80,80,false,ORD,North America,Chicago,54,0.00
13.126.235.39,2095,80,false,ORD,North America,Chicago,61,0.00
13.126.235.39,443,80,false,ORD,North America,Chicago,58,0.00
13.126.235.39,2053,80,false,ORD,North America,Chicago,61,0.00
13.126.235.39,8880,80,false,ORD,North America,Chicago,60,0.00
13.126.235.39,2096,80,false,ORD,North America,Chicago,79,0.00
13.126.235.39,2083,80,false,ORD,North America,Chicago,78,0.00
13.126.235.39,2082,80,false,ORD,North America,Chicago,51,0.00
13.126.235.39,2052,80,false,ORD,North America,Chicago,61,0.00
13.215.80.221,2095,80,false,SIN,Asia Pacific,Singapore,0,0.00
13.215.80.221,2082,80,false,SIN,Asia Pacific,Singapore,0,0.00
13.215.80.221,2086,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.80.221,2096,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.202.245,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
47.129.228.76,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.179.192.86,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.229.198.255,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
47.129.36.55,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.255.137.131,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
3.1.100.153,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.179.38.89,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.179.161.164,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.179.123.82,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.213.11.141,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.255.151.142,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.213.61.254,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.228.137,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
47.129.225.38,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.179.184.90,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
3.1.100.246,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
52.77.224.215,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.229.133.82,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.229.123.190,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.185.94,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
47.129.47.95,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.213.42.41,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.169.146.141,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.255.171.59,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.213.64.161,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.213.2.196,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.45.68,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.49.53,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.179.101.192,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
52.221.217.108,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.252.18,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.254.149.182,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.213.8.176,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.213.48.115,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
47.129.47.140,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.179.31.103,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.250.48.99,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
